date,year,month,quarter,day_of_week,is_weekend,is_holiday,covers,gross_revenue,cogs,gross_profit,labour_cost,fixed_ops_cost,operating_profit,gp_margin_pct
2023-08-19,2023,8,3,Sat,True,False,100,6398.5,2066.66,4331.84,1320.96,185.42,2825.46,67.7
2023-08-20,2023,8,3,Sun,True,False,86,5941.5,1952.68,3988.82,1320.96,175.85,2492.01,67.1
2023-08-21,2023,8,3,Mon,False,False,55,3310.0,1094.46,2215.54,1227.43,168.69,819.42,66.9
2023-08-22,2023,8,3,Tue,False,False,48,2979.5,978.06,2001.44,1227.43,172.22,601.79,67.2
2023-08-23,2023,8,3,Wed,False,False,46,3049.0,1003.53,2045.47,1227.43,175.83,642.21,67.1
2023-08-24,2023,8,3,Thu,False,False,51,3091.5,1026.84,2064.66,1227.43,165.71,671.52,66.8
2023-08-25,2023,8,3,Fri,False,False,67,4376.5,1446.78,2929.72,1227.43,169.18,1533.11,66.9
2023-08-26,2023,8,3,Sat,True,False,108,6905.5,2263.68,4641.82,1320.96,182.91,3137.95,67.2
2023-08-27,2023,8,3,Sun,True,False,86,5522.5,1822.58,3699.92,1320.96,183.05,2195.91,67.0
2023-08-28,2023,8,3,Mon,False,False,47,2753.5,903.29,1850.21,1227.43,167.45,455.33,67.2
2023-08-29,2023,8,3,Tue,False,False,44,2139.0,670.12,1468.88,1227.43,158.1,83.35,68.7
2023-08-30,2023,8,3,Wed,False,False,44,3012.0,986.12,2025.88,1227.43,161.93,636.52,67.3
2023-08-31,2023,8,3,Thu,False,False,57,3776.5,1229.21,2547.29,1227.43,179.81,1140.05,67.5
2023-09-01,2023,9,3,Fri,False,False,64,3838.0,1257.34,2580.66,1227.43,184.77,1168.46,67.2
2023-09-02,2023,9,3,Sat,True,False,103,6204.5,1997.53,4206.97,1320.96,187.79,2698.22,67.8
2023-09-03,2023,9,3,Sun,True,False,97,6167.0,1979.99,4187.01,1320.96,181.85,2684.2,67.9
2023-09-04,2023,9,3,Mon,False,False,48,2819.0,901.01,1917.99,1227.43,163.7,526.86,68.0
2023-09-05,2023,9,3,Tue,False,False,38,1986.5,644.85,1341.65,1227.43,167.0,-52.78,67.5
2023-09-06,2023,9,3,Wed,False,False,47,2651.5,874.21,1777.29,1227.43,170.34,379.52,67.0
2023-09-07,2023,9,3,Thu,False,False,49,3283.0,1107.45,2175.55,1227.43,175.46,772.66,66.3
2023-09-08,2023,9,3,Fri,False,False,61,3684.0,1207.37,2476.63,1227.43,163.86,1085.34,67.2
2023-09-09,2023,9,3,Sat,True,False,116,6602.5,2134.85,4467.65,1320.96,186.75,2959.94,67.7
2023-09-10,2023,9,3,Sun,True,False,90,5361.0,1760.65,3600.35,1320.96,174.27,2105.12,67.2
2023-09-11,2023,9,3,Mon,False,False,39,1927.5,597.37,1330.13,1227.43,167.71,-65.01,69.0
2023-09-12,2023,9,3,Tue,False,False,34,2059.5,681.34,1378.16,1227.43,166.02,-15.29,66.9
2023-09-13,2023,9,3,Wed,False,False,36,2187.5,729.25,1458.25,1227.43,170.17,60.65,66.7
2023-09-14,2023,9,3,Thu,False,False,48,3014.5,1012.92,2001.58,1227.43,170.99,603.16,66.4
2023-09-15,2023,9,3,Fri,False,False,53,3444.0,1128.12,2315.88,1227.43,168.99,919.46,67.2
2023-09-16,2023,9,3,Sat,True,False,110,6719.0,2159.61,4559.39,1320.96,186.21,3052.22,67.9
2023-09-17,2023,9,3,Sun,True,False,100,6270.5,2013.56,4256.94,1320.96,173.94,2762.04,67.9
2023-09-18,2023,9,3,Mon,False,False,47,2594.5,822.07,1772.43,1227.43,164.62,380.38,68.3
2023-09-19,2023,9,3,Tue,False,False,41,2989.5,973.95,2015.55,1227.43,163.67,624.45,67.4
2023-09-20,2023,9,3,Wed,False,False,34,2205.0,717.39,1487.61,1227.43,173.42,86.76,67.5
2023-09-21,2023,9,3,Thu,False,False,52,3291.0,1101.48,2189.52,1227.43,176.12,785.97,66.5
2023-09-22,2023,9,3,Fri,False,False,50,3222.5,1042.31,2180.19,1227.43,173.07,779.69,67.7
2023-09-23,2023,9,3,Sat,True,False,98,5762.0,1874.23,3887.77,1320.96,176.19,2390.62,67.5
2023-09-24,2023,9,3,Sun,True,False,100,5923.0,1915.3,4007.7,1320.96,172.64,2514.1,67.7
2023-09-25,2023,9,3,Mon,False,False,39,2530.5,828.96,1701.54,1227.43,164.49,309.62,67.2
2023-09-26,2023,9,3,Tue,False,False,40,2559.5,836.06,1723.44,1227.43,165.67,330.34,67.3
2023-09-27,2023,9,3,Wed,False,False,51,3425.0,1142.37,2282.63,1227.43,167.41,887.79,66.6
2023-09-28,2023,9,3,Thu,False,False,42,2835.0,903.34,1931.66,1227.43,162.96,541.27,68.1
2023-09-29,2023,9,3,Fri,False,False,65,3900.5,1246.78,2653.72,1227.43,178.41,1247.88,68.0
2023-09-30,2023,9,3,Sat,True,False,94,6656.0,2198.79,4457.21,1320.96,169.23,2967.02,67.0
2023-10-01,2023,10,4,Sun,True,False,94,5605.0,1825.97,3779.03,1320.96,175.07,2283.0,67.4
2023-10-02,2023,10,4,Mon,False,False,32,2350.5,779.76,1570.74,1227.43,165.85,177.46,66.8
2023-10-03,2023,10,4,Tue,False,False,36,1932.0,631.89,1300.11,1227.43,168.41,-95.73,67.3
2023-10-04,2023,10,4,Wed,False,False,44,3031.0,994.98,2036.02,1227.43,170.57,638.02,67.2
2023-10-05,2023,10,4,Thu,False,False,41,2641.5,872.26,1769.24,1227.43,158.73,383.08,67.0
2023-10-06,2023,10,4,Fri,False,False,61,3700.0,1180.05,2519.95,1227.43,170.11,1122.41,68.1
2023-10-07,2023,10,4,Sat,True,False,100,5820.0,1915.43,3904.57,1320.96,179.06,2404.55,67.1
2023-10-08,2023,10,4,Sun,True,False,91,6297.0,2045.36,4251.64,1320.96,180.41,2750.27,67.5
2023-10-09,2023,10,4,Mon,False,False,35,1857.5,599.26,1258.24,1227.43,162.29,-131.48,67.7
2023-10-10,2023,10,4,Tue,False,False,36,2252.0,745.45,1506.55,1227.43,164.37,114.75,66.9
2023-10-11,2023,10,4,Wed,False,False,45,2239.0,722.12,1516.88,1227.43,164.39,125.06,67.7
2023-10-12,2023,10,4,Thu,False,False,42,2440.0,805.86,1634.14,1227.43,157.04,249.67,67.0
2023-10-13,2023,10,4,Fri,False,False,74,4877.0,1578.42,3298.58,1227.43,177.55,1893.6,67.6
2023-10-14,2023,10,4,Sat,True,False,94,5311.5,1746.48,3565.02,1320.96,180.21,2063.85,67.1
2023-10-15,2023,10,4,Sun,True,False,67,4108.5,1351.36,2757.14,1320.96,165.19,1270.99,67.1
2023-10-16,2023,10,4,Mon,False,False,36,1745.0,562.24,1182.76,1227.43,168.52,-213.19,67.8
2023-10-17,2023,10,4,Tue,False,False,41,2145.5,700.5,1445.0,1227.43,162.55,55.02,67.4
2023-10-18,2023,10,4,Wed,False,False,36,2563.0,839.63,1723.37,1227.43,165.1,330.84,67.2
2023-10-19,2023,10,4,Thu,False,False,43,2691.0,911.39,1779.61,1227.43,166.98,385.2,66.1
2023-10-20,2023,10,4,Fri,False,False,60,3608.5,1197.32,2411.18,1227.43,173.69,1010.06,66.8
2023-10-21,2023,10,4,Sat,True,False,91,5945.5,1985.4,3960.1,1320.96,172.47,2466.67,66.6
2023-10-22,2023,10,4,Sun,True,False,93,6108.0,2017.55,4090.45,1320.96,181.78,2587.71,67.0
2023-10-23,2023,10,4,Mon,False,False,40,2855.5,921.98,1933.52,1227.43,159.28,546.81,67.7
2023-10-24,2023,10,4,Tue,False,False,43,2532.0,811.9,1720.1,1227.43,167.02,325.65,67.9
2023-10-25,2023,10,4,Wed,False,False,41,2934.0,948.63,1985.37,1227.43,165.18,592.76,67.7
2023-10-26,2023,10,4,Thu,False,False,35,2344.5,786.54,1557.96,1227.43,160.9,169.63,66.5
2023-10-27,2023,10,4,Fri,False,False,59,3723.5,1198.29,2525.21,1227.43,166.4,1131.38,67.8
2023-10-28,2023,10,4,Sat,True,False,93,5677.5,1822.05,3855.45,1320.96,173.74,2360.75,67.9
2023-10-29,2023,10,4,Sun,True,False,89,5996.5,1964.8,4031.7,1320.96,186.29,2524.45,67.2
2023-10-30,2023,10,4,Mon,False,False,43,2971.5,968.9,2002.6,1227.43,176.22,598.95,67.4
2023-10-31,2023,10,4,Tue,False,False,42,2793.5,904.12,1889.38,1227.43,166.41,495.54,67.6
2023-11-01,2023,11,4,Wed,False,False,32,1808.0,560.42,1247.58,1227.43,167.29,-147.14,69.0
2023-11-02,2023,11,4,Thu,False,False,45,3000.5,969.3,2031.2,1227.43,173.1,630.67,67.7
2023-11-03,2023,11,4,Fri,False,False,56,3386.0,1107.64,2278.36,1227.43,179.25,871.68,67.3
2023-11-04,2023,11,4,Sat,True,False,89,5947.5,1916.49,4031.01,1320.96,179.26,2530.79,67.8
2023-11-05,2023,11,4,Sun,True,False,89,5405.5,1737.39,3668.11,1320.96,174.65,2172.5,67.9
2023-11-06,2023,11,4,Mon,False,False,38,2818.0,939.06,1878.94,1227.43,160.74,490.77,66.7
2023-11-07,2023,11,4,Tue,False,False,37,2020.5,656.67,1363.83,1227.43,167.8,-31.4,67.5
2023-11-08,2023,11,4,Wed,False,False,39,2511.5,845.02,1666.48,1227.43,161.19,277.86,66.4
2023-11-09,2023,11,4,Thu,False,False,41,2489.5,807.52,1681.98,1227.43,170.43,284.12,67.6
2023-11-10,2023,11,4,Fri,False,False,65,4406.0,1485.97,2920.03,1227.43,171.04,1521.56,66.3
2023-11-11,2023,11,4,Sat,True,False,93,5253.5,1700.98,3552.52,1320.96,173.99,2057.57,67.6
2023-11-12,2023,11,4,Sun,True,False,98,5804.5,1888.18,3916.32,1320.96,181.16,2414.2,67.5
2023-11-13,2023,11,4,Mon,False,False,37,2553.0,858.41,1694.59,1227.43,166.55,300.61,66.4
2023-11-14,2023,11,4,Tue,False,False,36,1909.5,615.94,1293.56,1227.43,163.03,-96.9,67.7
2023-11-15,2023,11,4,Wed,False,False,37,2257.5,730.1,1527.4,1227.43,167.17,132.8,67.7
2023-11-16,2023,11,4,Thu,False,False,34,1886.0,622.66,1263.34,1227.43,161.82,-125.91,67.0
2023-11-17,2023,11,4,Fri,False,False,49,2350.0,744.53,1605.47,1227.43,171.57,206.47,68.3
2023-11-18,2023,11,4,Sat,True,False,98,5833.0,1898.82,3934.18,1320.96,182.12,2431.1,67.4
2023-11-19,2023,11,4,Sun,True,False,94,5771.5,1880.02,3891.48,1320.96,184.02,2386.5,67.4
2023-11-20,2023,11,4,Mon,False,False,29,1624.5,495.87,1128.63,1199.1,158.07,-228.54,69.5
2023-11-21,2023,11,4,Tue,False,False,32,2413.5,799.2,1614.3,1227.43,161.88,224.99,66.9
2023-11-22,2023,11,4,Wed,False,False,38,2708.5,925.71,1782.79,1227.43,167.48,387.88,65.8
2023-11-23,2023,11,4,Thu,False,True,58,4062.0,1343.21,2718.79,1227.43,176.9,1314.46,66.9
2023-11-24,2023,11,4,Fri,False,False,58,3989.0,1316.47,2672.53,1227.43,162.83,1282.27,67.0
2023-11-25,2023,11,4,Sat,True,False,94,5380.5,1773.27,3607.23,1320.96,176.33,2109.94,67.0
2023-11-26,2023,11,4,Sun,True,False,90,4838.0,1567.67,3270.33,1320.96,175.78,1773.59,67.6
2023-11-27,2023,11,4,Mon,False,False,34,2039.5,646.27,1393.23,1227.43,165.69,0.11,68.3
2023-11-28,2023,11,4,Tue,False,False,44,3186.0,1070.76,2115.24,1227.43,163.24,724.57,66.4
2023-11-29,2023,11,4,Wed,False,False,39,1995.0,649.94,1345.06,1227.43,167.64,-50.01,67.4
2023-11-30,2023,11,4,Thu,False,False,43,2646.5,867.62,1778.88,1227.43,157.4,394.05,67.2
2023-12-01,2023,12,4,Fri,False,False,67,4061.5,1331.63,2729.87,1227.43,179.09,1323.35,67.2
2023-12-02,2023,12,4,Sat,True,False,111,6345.0,2042.46,4302.54,1320.96,177.62,2803.96,67.8
2023-12-03,2023,12,4,Sun,True,False,95,5377.5,1757.76,3619.74,1320.96,180.97,2117.81,67.3
2023-12-04,2023,12,4,Mon,False,False,48,2973.0,974.67,1998.33,1227.43,163.31,607.59,67.2
2023-12-05,2023,12,4,Tue,False,False,36,2486.5,820.01,1666.49,1227.43,168.62,270.44,67.0
2023-12-06,2023,12,4,Wed,False,False,37,2383.0,782.12,1600.88,1227.43,172.54,200.91,67.2
2023-12-07,2023,12,4,Thu,False,False,41,2210.0,714.6,1495.4,1227.43,165.57,102.4,67.7
2023-12-08,2023,12,4,Fri,False,False,55,2944.5,932.51,2011.99,1227.43,167.61,616.95,68.3
2023-12-09,2023,12,4,Sat,True,False,107,6527.5,2119.97,4407.53,1320.96,185.42,2901.15,67.5
2023-12-10,2023,12,4,Sun,True,False,102,5642.5,1829.08,3813.42,1320.96,186.64,2305.82,67.6
2023-12-11,2023,12,4,Mon,False,False,40,2067.0,645.71,1421.29,1227.43,164.25,29.61,68.8
2023-12-12,2023,12,4,Tue,False,False,52,3125.0,981.82,2143.18,1227.43,158.36,757.39,68.6
2023-12-13,2023,12,4,Wed,False,False,39,2681.5,868.09,1813.41,1227.43,163.88,422.1,67.6
2023-12-14,2023,12,4,Thu,False,False,60,3956.0,1301.88,2654.12,1227.43,168.75,1257.94,67.1
2023-12-15,2023,12,4,Fri,False,False,61,3777.5,1244.55,2532.95,1227.43,168.32,1137.2,67.1
2023-12-16,2023,12,4,Sat,True,False,89,5548.5,1815.62,3732.88,1320.96,185.18,2226.74,67.3
2023-12-17,2023,12,4,Sun,True,False,88,5816.5,1903.2,3913.3,1320.96,174.34,2418.0,67.3
2023-12-18,2023,12,4,Mon,False,False,37,2590.0,859.58,1730.42,1227.43,164.75,338.24,66.8
2023-12-19,2023,12,4,Tue,False,False,40,2325.0,725.53,1599.47,1227.43,167.9,204.14,68.8
2023-12-20,2023,12,4,Wed,False,False,43,2851.0,945.61,1905.39,1227.43,165.52,512.44,66.8
2023-12-21,2023,12,4,Thu,False,False,58,3895.0,1288.26,2606.74,1227.43,166.54,1212.77,66.9
2023-12-22,2023,12,4,Fri,False,False,69,4464.5,1463.22,3001.28,1227.43,176.54,1597.31,67.2
2023-12-23,2023,12,4,Sat,True,False,101,5829.0,1878.63,3950.37,1320.96,175.6,2453.81,67.8
2023-12-24,2023,12,4,Sun,True,True,132,7848.5,2595.04,5253.46,1320.96,195.34,3737.16,66.9
2023-12-25,2023,12,4,Mon,False,True,62,4739.0,1550.15,3188.85,1227.43,168.31,1793.11,67.3
2023-12-26,2023,12,4,Tue,False,False,44,2688.5,893.72,1794.78,1227.43,166.83,400.52,66.8
2023-12-27,2023,12,4,Wed,False,False,47,3074.5,1012.87,2061.63,1227.43,175.72,658.48,67.1
2023-12-28,2023,12,4,Thu,False,False,40,2601.0,855.14,1745.86,1227.43,169.74,348.69,67.1
2023-12-29,2023,12,4,Fri,False,False,70,4274.5,1440.91,2833.59,1227.43,173.82,1432.34,66.3
2023-12-30,2023,12,4,Sat,True,False,109,6909.0,2210.78,4698.22,1320.96,180.3,3196.96,68.0
2023-12-31,2023,12,4,Sun,True,True,138,7226.0,2366.87,4859.13,1320.96,185.48,3352.69,67.2
2024-01-01,2024,1,1,Mon,False,True,51,3035.5,998.79,2036.71,1258.11,170.71,607.89,67.1
2024-01-02,2024,1,1,Tue,False,False,32,2011.5,658.42,1353.08,1258.11,161.78,-66.81,67.3
2024-01-03,2024,1,1,Wed,False,False,28,1550.0,496.45,1053.55,1229.08,164.96,-340.49,68.0
2024-01-04,2024,1,1,Thu,False,False,33,2198.0,743.04,1454.96,1258.11,160.07,36.78,66.2
2024-01-05,2024,1,1,Fri,False,False,37,2158.5,699.01,1459.49,1258.11,163.35,38.03,67.6
2024-01-06,2024,1,1,Sat,True,False,75,3792.0,1206.66,2585.34,1353.98,177.05,1054.31,68.2
2024-01-07,2024,1,1,Sun,True,False,70,4309.0,1413.94,2895.06,1353.98,173.36,1367.72,67.2
2024-01-08,2024,1,1,Mon,False,False,30,1936.5,621.38,1315.12,1258.11,160.22,-103.21,67.9
2024-01-09,2024,1,1,Tue,False,False,29,2463.5,799.57,1663.93,1229.08,155.3,279.55,67.5
2024-01-10,2024,1,1,Wed,False,False,36,1902.5,615.44,1287.06,1258.11,165.42,-136.47,67.7
2024-01-11,2024,1,1,Thu,False,False,39,2972.5,976.56,1995.94,1258.11,165.26,572.57,67.1
2024-01-12,2024,1,1,Fri,False,False,51,3242.5,1050.25,2192.25,1258.11,168.67,765.47,67.6
2024-01-13,2024,1,1,Sat,True,False,67,3676.0,1137.27,2538.73,1353.98,163.16,1021.59,69.1
2024-01-14,2024,1,1,Sun,True,False,54,3089.0,968.56,2120.44,1353.98,167.14,599.32,68.6
2024-01-15,2024,1,1,Mon,False,False,33,2147.0,701.61,1445.39,1258.11,166.33,20.95,67.3
2024-01-16,2024,1,1,Tue,False,False,27,1150.5,373.59,776.91,1229.08,156.26,-608.43,67.5
2024-01-17,2024,1,1,Wed,False,False,32,1973.5,650.32,1323.18,1258.11,166.24,-101.17,67.0
2024-01-18,2024,1,1,Thu,False,False,32,1712.0,557.49,1154.51,1258.11,167.45,-271.05,67.4
2024-01-19,2024,1,1,Fri,False,False,54,3582.5,1171.84,2410.66,1258.11,171.31,981.24,67.3
2024-01-20,2024,1,1,Sat,True,False,77,4833.5,1598.33,3235.17,1353.98,166.6,1714.59,66.9
2024-01-21,2024,1,1,Sun,True,False,72,4472.0,1467.63,3004.37,1353.98,168.8,1481.59,67.2
2024-01-22,2024,1,1,Mon,False,False,33,2024.5,657.14,1367.36,1258.11,163.77,-54.52,67.5
2024-01-23,2024,1,1,Tue,False,False,27,1895.0,630.6,1264.4,1229.08,164.79,-129.47,66.7
2024-01-24,2024,1,1,Wed,False,False,26,1617.5,528.27,1089.23,1229.08,162.18,-302.03,67.3
2024-01-25,2024,1,1,Thu,False,False,35,2379.5,778.93,1600.57,1258.11,166.59,175.87,67.3
2024-01-26,2024,1,1,Fri,False,False,38,2034.0,630.31,1403.69,1258.11,164.28,-18.7,69.0
2024-01-27,2024,1,1,Sat,True,False,78,4265.0,1388.6,2876.4,1353.98,169.07,1353.35,67.4
2024-01-28,2024,1,1,Sun,True,False,72,4175.0,1387.32,2787.68,1353.98,171.06,1262.64,66.8
2024-01-29,2024,1,1,Mon,False,False,30,1698.0,550.85,1147.15,1258.11,166.58,-277.54,67.6
2024-01-30,2024,1,1,Tue,False,False,33,2392.5,778.1,1614.4,1258.11,168.9,187.39,67.5
2024-01-31,2024,1,1,Wed,False,False,32,1557.0,503.8,1053.2,1258.11,162.72,-367.63,67.6
2024-02-01,2024,2,1,Thu,False,False,31,1816.5,581.34,1235.16,1258.11,166.3,-189.25,68.0
2024-02-02,2024,2,1,Fri,False,False,44,3071.5,995.7,2075.8,1258.11,164.16,653.53,67.6
2024-02-03,2024,2,1,Sat,True,False,68,4144.5,1343.22,2801.28,1353.98,178.21,1269.09,67.6
2024-02-04,2024,2,1,Sun,True,False,66,3489.0,1108.27,2380.73,1353.98,169.28,857.47,68.2
2024-02-05,2024,2,1,Mon,False,False,32,2291.5,772.21,1519.29,1258.11,165.39,95.79,66.3
2024-02-06,2024,2,1,Tue,False,False,30,1739.0,586.73,1152.27,1258.11,164.01,-269.85,66.3
2024-02-07,2024,2,1,Wed,False,False,34,1969.0,623.64,1345.36,1258.11,160.9,-73.65,68.3
2024-02-08,2024,2,1,Thu,False,False,31,1912.0,610.04,1301.96,1258.11,165.77,-121.92,68.1
2024-02-09,2024,2,1,Fri,False,False,44,2718.0,894.43,1823.57,1258.11,167.97,397.49,67.1
2024-02-10,2024,2,1,Sat,True,False,69,4007.5,1319.81,2687.69,1353.98,170.16,1163.55,67.1
2024-02-11,2024,2,1,Sun,True,False,60,3377.5,1072.93,2304.57,1353.98,169.06,781.53,68.2
2024-02-12,2024,2,1,Mon,False,False,34,1931.0,634.98,1296.02,1258.11,164.52,-126.61,67.1
2024-02-13,2024,2,1,Tue,False,False,32,2406.5,796.24,1610.26,1258.11,156.33,195.82,66.9
2024-02-14,2024,2,1,Wed,False,True,44,2473.0,774.73,1698.27,1258.11,168.7,271.46,68.7
2024-02-15,2024,2,1,Thu,False,False,36,2472.0,822.16,1649.84,1258.11,154.72,237.01,66.7
2024-02-16,2024,2,1,Fri,False,False,42,2715.5,883.21,1832.29,1258.11,171.28,402.9,67.5
2024-02-17,2024,2,1,Sat,True,False,73,5050.5,1662.29,3388.21,1353.98,179.52,1854.71,67.1
2024-02-18,2024,2,1,Sun,True,False,61,3808.0,1255.66,2552.34,1353.98,170.15,1028.21,67.0
2024-02-19,2024,2,1,Mon,False,False,27,1274.0,400.02,873.98,1229.08,164.73,-519.83,68.6
2024-02-20,2024,2,1,Tue,False,False,31,1751.5,568.17,1183.33,1258.11,170.74,-245.52,67.6
2024-02-21,2024,2,1,Wed,False,False,34,1979.0,672.7,1306.3,1258.11,168.3,-120.11,66.0
2024-02-22,2024,2,1,Thu,False,False,33,2005.0,669.83,1335.17,1258.11,172.47,-95.41,66.6
2024-02-23,2024,2,1,Fri,False,False,51,3334.0,1105.2,2228.8,1258.11,169.06,801.63,66.9
2024-02-24,2024,2,1,Sat,True,False,80,4636.0,1495.74,3140.26,1353.98,181.11,1605.17,67.7
2024-02-25,2024,2,1,Sun,True,False,58,4141.5,1359.74,2781.76,1353.98,174.26,1253.52,67.2
2024-02-26,2024,2,1,Mon,False,False,36,1915.5,607.11,1308.39,1258.11,156.19,-105.91,68.3
2024-02-27,2024,2,1,Tue,False,False,27,1412.5,476.87,935.63,1229.08,156.8,-450.25,66.2
2024-02-28,2024,2,1,Wed,False,False,32,1706.5,538.78,1167.72,1258.11,169.17,-259.56,68.4
2024-02-29,2024,2,1,Thu,False,False,38,2409.0,776.85,1632.15,1258.11,164.88,209.16,67.8
2024-03-01,2024,3,1,Fri,False,False,49,3116.5,993.26,2123.24,1258.11,164.87,700.26,68.1
2024-03-02,2024,3,1,Sat,True,False,61,4078.0,1356.95,2721.05,1353.98,175.74,1191.33,66.7
2024-03-03,2024,3,1,Sun,True,False,76,3849.0,1228.24,2620.76,1353.98,173.84,1092.94,68.1
2024-03-04,2024,3,1,Mon,False,False,32,1706.5,531.21,1175.29,1258.11,158.44,-241.26,68.9
2024-03-05,2024,3,1,Tue,False,False,39,2521.5,824.56,1696.94,1258.11,165.28,273.55,67.3
2024-03-06,2024,3,1,Wed,False,False,36,2381.0,778.31,1602.69,1258.11,164.1,180.48,67.3
2024-03-07,2024,3,1,Thu,False,False,39,2293.0,739.95,1553.05,1258.11,163.81,131.13,67.7
2024-03-08,2024,3,1,Fri,False,False,48,3352.5,1094.99,2257.51,1258.11,163.77,835.63,67.3
2024-03-09,2024,3,1,Sat,True,False,72,4342.5,1394.27,2948.23,1353.98,171.16,1423.09,67.9
2024-03-10,2024,3,1,Sun,True,False,75,4337.5,1438.77,2898.73,1353.98,174.61,1370.14,66.8
2024-03-11,2024,3,1,Mon,False,False,33,2110.0,694.65,1415.35,1258.11,166.03,-8.79,67.1
2024-03-12,2024,3,1,Tue,False,False,26,1736.5,557.6,1178.9,1229.08,157.42,-207.6,67.9
2024-03-13,2024,3,1,Wed,False,False,36,2184.0,731.9,1452.1,1258.11,166.15,27.84,66.5
2024-03-14,2024,3,1,Thu,False,False,34,1747.5,568.88,1178.62,1258.11,160.79,-240.28,67.4
2024-03-15,2024,3,1,Fri,False,False,62,4215.5,1380.69,2834.81,1258.11,175.29,1401.41,67.2
2024-03-16,2024,3,1,Sat,True,False,73,4535.5,1480.55,3054.95,1353.98,180.69,1520.28,67.4
2024-03-17,2024,3,1,Sun,True,False,88,4998.5,1609.01,3389.49,1353.98,169.43,1866.08,67.8
2024-03-18,2024,3,1,Mon,False,False,40,2682.0,883.09,1798.91,1258.11,166.42,374.38,67.1
2024-03-19,2024,3,1,Tue,False,False,34,2074.5,664.29,1410.21,1258.11,168.38,-16.28,68.0
2024-03-20,2024,3,1,Wed,False,False,35,1972.5,649.19,1323.31,1258.11,165.24,-100.04,67.1
2024-03-21,2024,3,1,Thu,False,False,38,2546.5,831.13,1715.37,1258.11,173.29,283.97,67.4
2024-03-22,2024,3,1,Fri,False,False,49,2782.5,904.52,1877.98,1258.11,164.53,455.34,67.5
2024-03-23,2024,3,1,Sat,True,False,87,5359.0,1763.1,3595.9,1353.98,188.8,2053.12,67.1
2024-03-24,2024,3,1,Sun,True,False,84,4919.0,1619.4,3299.6,1353.98,182.42,1763.2,67.1
2024-03-25,2024,3,1,Mon,False,False,36,2192.0,726.06,1465.94,1258.11,169.11,38.72,66.9
2024-03-26,2024,3,1,Tue,False,False,40,2845.0,937.88,1907.12,1258.11,156.78,492.23,67.0
2024-03-27,2024,3,1,Wed,False,False,35,2362.5,784.62,1577.88,1258.11,171.86,147.91,66.8
2024-03-28,2024,3,1,Thu,False,False,43,2387.5,783.96,1603.54,1258.11,157.46,187.97,67.2
2024-03-29,2024,3,1,Fri,False,False,54,3129.0,1014.84,2114.16,1258.11,166.1,689.95,67.6
2024-03-30,2024,3,1,Sat,True,False,82,5184.5,1691.62,3492.88,1353.98,183.78,1955.12,67.4
2024-03-31,2024,3,1,Sun,True,False,73,4015.0,1301.49,2713.51,1353.98,179.29,1180.24,67.6
2024-04-01,2024,4,2,Mon,False,False,39,2327.5,749.05,1578.45,1258.11,165.99,154.35,67.8
2024-04-02,2024,4,2,Tue,False,False,34,1926.5,613.56,1312.94,1258.11,168.78,-113.95,68.2
2024-04-03,2024,4,2,Wed,False,False,39,2685.5,893.51,1791.99,1258.11,165.06,368.82,66.7
2024-04-04,2024,4,2,Thu,False,False,46,2959.5,942.68,2016.82,1258.11,166.19,592.52,68.1
2024-04-05,2024,4,2,Fri,False,False,52,3472.0,1164.43,2307.57,1258.11,162.43,887.03,66.5
2024-04-06,2024,4,2,Sat,True,False,108,7811.5,2557.05,5254.45,1353.98,177.65,3722.82,67.3
2024-04-07,2024,4,2,Sun,True,False,89,5352.5,1736.61,3615.89,1353.98,177.27,2084.64,67.6
2024-04-08,2024,4,2,Mon,False,False,33,1840.0,583.73,1256.27,1258.11,155.03,-156.87,68.3
2024-04-09,2024,4,2,Tue,False,False,39,2922.5,988.63,1933.87,1258.11,158.59,517.17,66.2
2024-04-10,2024,4,2,Wed,False,False,28,2406.5,794.36,1612.14,1229.08,167.42,215.64,67.0
2024-04-11,2024,4,2,Thu,False,False,38,2407.0,773.51,1633.49,1258.11,164.77,210.61,67.9
2024-04-12,2024,4,2,Fri,False,False,62,4772.5,1611.72,3160.78,1258.11,168.71,1733.96,66.2
2024-04-13,2024,4,2,Sat,True,False,91,4674.5,1485.7,3188.8,1353.98,176.39,1658.43,68.2
2024-04-14,2024,4,2,Sun,True,False,77,4834.0,1593.89,3240.11,1353.98,177.92,1708.21,67.0
2024-04-15,2024,4,2,Mon,False,False,33,2406.5,805.89,1600.61,1258.11,164.17,178.33,66.5
2024-04-16,2024,4,2,Tue,False,False,33,1978.0,624.86,1353.14,1258.11,167.97,-72.94,68.4
2024-04-17,2024,4,2,Wed,False,False,44,2825.5,950.5,1875.0,1258.11,169.82,447.07,66.4
2024-04-18,2024,4,2,Thu,False,False,36,2463.5,819.49,1644.01,1258.11,167.92,217.98,66.7
2024-04-19,2024,4,2,Fri,False,False,60,3806.0,1243.23,2562.77,1258.11,171.39,1133.27,67.3
2024-04-20,2024,4,2,Sat,True,False,106,6383.5,2085.11,4298.39,1353.98,182.41,2762.0,67.3
2024-04-21,2024,4,2,Sun,True,False,79,5214.0,1686.51,3527.49,1353.98,175.6,1997.91,67.7
2024-04-22,2024,4,2,Mon,False,False,37,1888.5,607.63,1280.87,1258.11,169.43,-146.67,67.8
